Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Month
2017-10-14 06:00:00,0.4,0,1008.2,0.0,9.2,100,0.0,10
2017-10-14 07:00:00,0.3,0,1008.2,0.0,9.8,100,0.0,10
2017-10-14 08:00:00,0.6,24,1008.8,24.4,10.0,100,0.0,10
2017-10-14 09:00:00,0.5,54,1009.4,91.8,10.2,100,46.0,10
2017-10-14 10:00:00,0.4,43,1009.8,120.9,10.3,100,394.0,10
2017-10-14 11:00:00,1.0,40,1010.0,175.4,10.8,100,703.0,10
2017-10-14 12:00:00,0.5,34,1010.2,161.7,11.7,100,1829.3333,10
2017-10-14 13:00:00,1.8,60,1010.2,313.4,14.2,78,1303.5,10
2017-10-14 14:00:00,1.1,58,1010.4,265.6,13.3,79,1847.1667,10
2017-10-14 15:00:00,2.9,60,1010.0,230.7,14.1,70,697.8334,10
2017-10-14 16:00:00,3.4,60,1010.2,146.2,13.7,68,507.3334,10
2017-10-14 17:00:00,3.8,36,1010.6,39.1,12.2,61,431.6667,10
2017-10-14 18:00:00,4.0,0,1011.0,0.0,11.0,68,136.3333,10
2017-10-14 19:00:00,2.6,0,1011.9,0.0,10.6,67,0.0,10
2017-10-14 20:00:00,1.6,0,1011.8,0.0,9.3,79,0.0,10
2017-10-14 21:00:00,3.2,0,1012.3,0.0,8.5,80,0.0,10
2017-10-14 22:00:00,3.6,0,1012.2,0.0,9.3,70,0.0,10
2017-10-14 23:00:00,2.1,0,1012.9,0.0,8.0,75,0.0,10
2017-10-15 00:00:00,1.7,0,1013.9,0.0,8.4,72,0.0,10
2017-10-15 01:00:00,2.4,0,1014.5,0.0,7.3,79,0.0,10
2017-10-15 02:00:00,0.8,0,1015.0,0.0,6.2,86,0.0,10
2017-10-15 03:00:00,1.8,0,1015.6,0.0,5.7,91,0.0,10
2017-10-15 04:00:00,0.7,0,1016.2,0.0,5.7,91,0.0,10
2017-10-15 05:00:00,1.2,0,1016.4,0.0,5.5,90,0.0,10
2017-10-15 06:00:00,1.2,0,1016.3,0.0,5.7,90,0.0,10
2017-10-15 07:00:00,1.7,0,1016.4,0.0,6.6,83,0.0,10
2017-10-15 08:00:00,1.9,0,1016.6,4.2,7.2,83,0.0,10
2017-10-15 09:00:00,0.3,0,1016.8,28.9,8.2,81,0.0,10
2017-10-15 10:00:00,0.5,0,1016.5,45.2,9.2,83,137.0,10
2017-10-15 11:00:00,0.9,0,1015.8,53.4,9.7,81,216.3334,10
2017-10-15 12:00:00,3.1,0,1015.1,31.5,9.8,80,273.8333,10
2017-10-15 13:00:00,2.0,0,1014.3,15.9,9.9,84,181.6666,10
2017-10-15 14:00:00,1.8,0,1013.5,5.4,9.7,97,83.3333,10
2017-10-15 15:00:00,1.3,0,1012.1,4.0,9.8,100,0.0,10
2017-10-15 16:00:00,1.6,0,1011.2,4.8,10.6,100,0.0,10
2017-10-15 17:00:00,1.6,0,1010.0,5.6,11.4,100,0.0,10
2017-10-15 18:00:00,5.8,0,1009.2,0.0,13.0,100,0.0,10
2017-10-15 19:00:00,4.9,0,1008.6,0.0,13.0,99,0.0,10
2017-10-15 20:00:00,3.6,0,1008.3,0.0,13.0,98,0.0,10
2017-10-15 21:00:00,3.1,0,1007.9,0.0,12.7,100,0.0,10
2017-10-15 22:00:00,3.7,0,1007.2,0.0,13.6,97,0.0,10
2017-10-15 23:00:00,4.2,0,1006.2,0.0,13.2,100,0.0,10
2017-10-16 00:00:00,4.7,0,1006.3,0.0,13.1,100,0.0,10
2017-10-16 01:00:00,4.3,0,1006.0,0.0,13.0,98,0.0,10
2017-10-16 02:00:00,4.3,0,1006.3,0.0,12.9,98,0.0,10
2017-10-16 03:00:00,3.3,0,1006.5,0.0,12.5,97,0.0,10
2017-10-16 04:00:00,2.2,0,1006.8,0.0,11.6,98,0.0,10
2017-10-16 05:00:00,1.1,0,1007.8,0.0,10.8,100,0.0,10
2017-10-16 06:00:00,1.3,0,1008.6,0.0,9.9,100,0.0,10
2017-10-16 07:00:00,1.6,0,1009.6,0.0,9.5,100,0.0,10
2017-10-16 08:00:00,1.0,44,1010.2,30.7,9.6,100,0.0,10
2017-10-16 09:00:00,2.0,57,1010.7,124.4,11.7,81,113.8333,10
2017-10-16 10:00:00,1.5,60,1012.0,222.2,13.5,65,236.6667,10
2017-10-16 11:00:00,1.8,35,1012.4,191.7,13.3,61,218.3334,10
2017-10-16 12:00:00,1.8,30,1012.6,233.0,15.6,50,1225.4999,10
2017-10-16 13:00:00,2.1,60,1012.5,353.2,16.6,46,2801.3333,10
2017-10-16 14:00:00,2.1,60,1012.8,305.1,16.2,46,1408.5,10
2017-10-16 15:00:00,2.5,4,1013.5,94.6,15.0,48,940.1667,10
2017-10-16 16:00:00,3.3,0,1014.1,30.2,14.2,48,597.5416,10
2017-10-16 17:00:00,2.6,0,1014.1,4.9,13.8,50,172.0,10
2017-10-16 18:00:00,1.9,0,1014.9,0.0,12.8,53,0.0,10
2017-10-16 19:00:00,0.8,0,1014.7,0.0,11.8,59,0.0,10
2017-10-16 20:00:00,1.9,0,1014.5,0.0,10.8,68,0.0,10
2017-10-16 21:00:00,1.1,0,1014.6,0.0,9.8,85,0.0,10
2017-10-16 22:00:00,1.8,0,1015.4,0.0,9.0,97,0.0,10
2017-10-16 23:00:00,2.1,0,1015.5,0.0,9.1,93,0.0,10
2017-10-17 00:00:00,2.1,0,1015.4,0.0,8.7,92,0.0,10
2017-10-17 01:00:00,3.6,0,1014.6,0.0,8.0,98,0.0,10
2017-10-17 02:00:00,4.4,0,1013.2,0.0,7.6,93,0.0,10
2017-10-17 03:00:00,4.6,0,1011.1,0.0,7.5,90,0.0,10
2017-10-17 04:00:00,4.9,0,1009.7,0.0,7.2,97,0.0,10
2017-10-17 05:00:00,5.2,0,1008.0,0.0,7.5,97,0.0,10
2017-10-17 06:00:00,5.5,0,1006.7,0.0,7.2,98,0.0,10
2017-10-17 07:00:00,4.8,0,1005.5,0.0,7.4,97,0.0,10
2017-10-17 08:00:00,0.9,0,1005.5,1.8,7.8,96,0.0,10
2017-10-17 09:00:00,1.7,0,1005.4,12.3,8.0,99,0.0,10
2017-10-17 10:00:00,2.4,0,1005.4,18.7,8.1,100,124.3333,10
2017-10-17 11:00:00,2.0,0,1005.0,28.2,8.5,100,282.6667,10
2017-10-17 12:00:00,2.5,0,1004.7,67.9,9.4,100,420.6666,10
2017-10-17 13:00:00,2.9,0,1003.8,138.6,10.9,89,966.4999,10
2017-10-17 14:00:00,3.3,50,1002.9,226.5,13.5,79,1299.0,10
2017-10-17 15:00:00,3.8,43,1002.5,215.5,12.8,80,1228.5,10
2017-10-17 16:00:00,3.6,18,1001.6,71.5,12.2,81,646.4999,10
2017-10-17 17:00:00,3.4,14,1001.5,13.1,11.8,83,313.0,10
2017-10-17 18:00:00,3.3,0,1001.3,0.0,11.7,85,10.0,10
2017-10-17 19:00:00,3.1,0,1001.4,0.0,11.2,90,0.0,10
2017-10-17 20:00:00,2.1,0,1001.6,0.0,10.8,93,0.0,10
2017-10-17 21:00:00,1.9,0,1001.8,0.0,10.4,96,0.0,10
2017-10-17 22:00:00,1.2,0,1002.4,0.0,10.4,97,0.0,10
2017-10-17 23:00:00,5.7,0,1003.7,0.0,9.4,89,0.0,10
2017-10-18 00:00:00,6.6,0,1005.0,0.0,8.1,77,0.0,10
2017-10-18 01:00:00,2.9,0,1007.0,0.0,7.1,77,0.0,10
2017-10-18 02:00:00,3.5,0,1008.4,0.0,6.2,78,0.0,10
2017-10-18 03:00:00,3.3,0,1009.3,0.0,5.5,79,0.0,10
2017-10-18 04:00:00,3.1,0,1010.5,0.0,5.0,77,0.0,10
2017-10-18 05:00:00,3.2,0,1011.1,0.0,4.5,78,0.0,10
2017-10-18 06:00:00,2.3,0,1012.4,0.0,3.4,85,0.0,10
2017-10-18 07:00:00,0.7,0,1013.5,0.0,2.3,91,0.0,10
2017-10-18 08:00:00,0.5,40,1014.3,26.8,2.2,92,0.0,10
2017-10-18 09:00:00,0.2,60,1014.9,118.8,6.2,72,0.0,10
2017-10-18 10:00:00,0.9,60,1015.3,212.4,7.1,68,0.0,10
2017-10-18 11:00:00,1.3,60,1015.6,278.9,9.3,60,80.8333,10
2017-10-18 12:00:00,1.4,60,1015.8,325.3,10.3,58,2365.8333,10
2017-10-18 13:00:00,1.2,60,1016.0,329.7,11.5,58,4714.5,10
2017-10-18 14:00:00,2.0,60,1016.3,263.3,11.0,60,734.3334,10
2017-10-18 15:00:00,1.2,51,1016.8,108.2,9.1,66,339.8333,10
2017-10-18 16:00:00,0.3,60,1016.7,124.8,9.8,63,293.8333,10
2017-10-18 17:00:00,1.3,47,1017.3,26.2,7.1,79,187.1667,10
2017-10-18 18:00:00,2.1,0,1017.8,0.0,5.0,82,18.8333,10
2017-10-18 19:00:00,2.7,0,1018.3,0.0,4.6,83,0.0,10
2017-10-18 20:00:00,2.9,0,1018.6,0.0,3.9,83,0.0,10
2017-10-18 21:00:00,3.0,0,1018.9,0.0,3.3,82,0.0,10
2017-10-18 22:00:00,0.6,0,1019.5,0.0,2.2,87,0.0,10
2017-10-18 23:00:00,2.1,0,1019.9,0.0,2.1,88,0.0,10
2017-10-19 00:00:00,2.7,0,1020.1,0.0,2.1,89,0.0,10
2017-10-19 01:00:00,1.6,0,1020.3,0.0,1.5,90,0.0,10
2017-10-19 02:00:00,1.6,0,1020.0,0.0,2.3,85,0.0,10
2017-10-19 03:00:00,1.8,0,1020.0,0.0,2.0,87,0.0,10
2017-10-19 04:00:00,1.0,0,1020.1,0.0,1.4,90,0.0,10
2017-10-19 05:00:00,0.8,0,1020.4,0.0,0.2,93,0.0,10
2017-10-19 06:00:00,0.7,0,1020.4,0.0,0.1,95,0.0,10
2017-10-19 07:00:00,0.3,0,1020.9,0.0,-0.4,96,0.0,10
2017-10-19 08:00:00,0.5,38,1021.3,22.2,0.7,96,0.0,10
2017-10-19 09:00:00,1.1,60,1021.4,109.6,3.3,83,60.8333,10
2017-10-19 10:00:00,0.4,60,1021.4,202.8,5.3,80,483.6666,10
2017-10-19 11:00:00,0.5,60,1021.3,274.9,8.4,70,797.0,10
2017-10-19 12:00:00,1.5,60,1021.0,305.3,8.3,61,2259.5,10
2017-10-19 13:00:00,1.2,60,1020.7,269.4,8.6,60,4120.5001,10
2017-10-19 14:00:00,1.3,60,1020.5,238.8,8.7,59,858.1666,10
2017-10-19 15:00:00,1.5,30,1020.3,135.3,8.3,63,733.6666,10
2017-10-19 16:00:00,2.1,0,1020.1,57.0,7.5,69,599.3334,10
2017-10-19 17:00:00,2.7,0,1020.0,10.4,6.2,77,298.5,10
2017-10-19 18:00:00,4.4,0,1019.9,0.0,5.9,72,32.6666,10
2017-10-19 19:00:00,3.5,0,1019.9,0.0,6.2,73,0.0,10
2017-10-19 20:00:00,2.5,0,1019.9,0.0,6.6,72,0.0,10
2017-10-19 21:00:00,2.0,0,1020.0,0.0,6.6,72,0.0,10
2017-10-19 22:00:00,2.6,0,1019.9,0.0,6.4,75,0.0,10
2017-10-19 23:00:00,3.0,0,1019.6,0.0,6.2,77,0.0,10
2017-10-20 00:00:00,2.9,0,1019.3,0.0,6.0,79,0.0,10
2017-10-20 01:00:00,4.0,0,1019.4,0.0,5.6,83,0.0,10
2017-10-20 02:00:00,3.6,0,1019.3,0.0,5.6,82,0.0,10
2017-10-20 03:00:00,3.2,0,1019.0,0.0,5.5,83,0.0,10
2017-10-20 04:00:00,4.3,0,1018.5,0.0,5.3,87,0.0,10
2017-10-20 05:00:00,3.3,0,1018.3,0.0,5.3,88,0.0,10
2017-10-20 06:00:00,4.5,0,1018.1,0.0,5.3,87,0.0,10
2017-10-20 07:00:00,3.6,0,1018.2,0.0,5.5,86,0.0,10
2017-10-20 08:00:00,2.5,0,1018.4,0.0,5.7,85,0.0,10
2017-10-20 09:00:00,3.7,0,1018.4,21.8,5.9,84,0.0,10
2017-10-20 10:00:00,3.3,0,1018.7,48.1,6.4,83,171.8333,10
2017-10-20 11:00:00,3.4,0,1018.7,73.3,6.8,81,586.5,10
2017-10-20 12:00:00,4.2,0,1018.5,55.7,7.1,80,589.8333,10
2017-10-20 13:00:00,4.7,0,1018.6,50.7,7.1,80,420.6667,10
2017-10-20 14:00:00,4.4,0,1018.5,29.7,6.9,81,331.3334,10
2017-10-20 15:00:00,5.5,0,1018.4,16.4,6.8,82,271.3333,10
2017-10-20 16:00:00,6.4,0,1018.5,1.7,6.7,83,124.8334,10
2017-10-20 17:00:00,5.2,0,1018.6,0.0,6.9,81,6.0,10
2017-10-20 18:00:00,6.0,0,1018.8,0.0,7.0,80,0.0,10
2017-10-20 19:00:00,5.4,0,1019.0,0.0,7.2,80,0.0,10
2017-10-20 20:00:00,4.9,0,1019.3,0.0,7.4,79,0.0,10
2017-10-20 21:00:00,5.0,0,1019.5,0.0,7.3,82,0.0,10
2017-10-20 22:00:00,5.8,0,1019.5,0.0,6.9,87,0.0,10
2017-10-20 23:00:00,4.8,0,1019.7,0.0,6.9,88,0.0,10
2017-10-21 00:00:00,4.6,0,1019.6,0.0,6.8,88,0.0,10
2017-10-21 01:00:00,4.4,0,1019.6,0.0,6.6,89,0.0,10
2017-10-21 02:00:00,6.1,0,1019.7,0.0,6.7,86,0.0,10
2017-10-21 03:00:00,5.8,0,1019.4,0.0,6.6,86,0.0,10
2017-10-21 04:00:00,5.6,0,1019.4,0.0,6.6,85,0.0,10
2017-10-21 05:00:00,5.4,0,1019.4,0.0,6.6,83,0.0,10
2017-10-21 06:00:00,4.4,0,1019.8,0.0,6.5,82,0.0,10
2017-10-21 07:00:00,3.9,0,1020.3,0.0,6.3,83,0.0,10
2017-10-21 08:00:00,4.7,0,1020.5,0.0,6.2,82,0.0,10
2017-10-21 09:00:00,5.7,0,1020.6,9.9,6.3,79,0.0,10
2017-10-21 10:00:00,4.9,0,1020.7,29.6,6.4,76,186.8333,10
2017-10-21 11:00:00,5.4,0,1020.7,43.9,6.6,75,561.1666,10
2017-10-21 12:00:00,6.5,0,1019.9,66.8,6.9,74,447.9999,10
2017-10-21 13:00:00,5.0,0,1019.4,101.7,7.2,72,207.0,10
2017-10-21 14:00:00,6.1,0,1019.0,55.3,7.2,72,323.0,10
2017-10-21 15:00:00,5.2,0,1018.7,20.8,7.4,72,269.6666,10
2017-10-21 16:00:00,4.5,0,1018.3,13.9,7.4,73,115.3334,10
2017-10-21 17:00:00,4.5,0,1018.1,0.0,7.6,72,44.1667,10
2017-10-21 18:00:00,4.4,0,1018.1,0.0,7.6,72,0.0,10
2017-10-21 19:00:00,4.8,0,1017.9,0.0,7.6,72,0.0,10
2017-10-21 20:00:00,4.9,0,1017.4,0.0,7.6,71,0.0,10
2017-10-21 21:00:00,5.4,0,1017.5,0.0,7.5,71,0.0,10
2017-10-21 22:00:00,4.8,0,1017.2,0.0,7.2,72,0.0,10
2017-10-21 23:00:00,5.1,0,1017.0,0.0,6.8,75,0.0,10
2017-10-22 00:00:00,4.2,0,1016.7,0.0,6.7,74,0.0,10
2017-10-22 01:00:00,4.1,0,1016.4,0.0,5.8,82,0.0,10
2017-10-22 02:00:00,5.2,0,1016.0,0.0,5.3,87,0.0,10
2017-10-22 03:00:00,4.7,0,1015.4,0.0,5.0,88,0.0,10
2017-10-22 04:00:00,5.6,0,1015.1,0.0,4.7,90,0.0,10
2017-10-22 05:00:00,6.1,0,1014.6,0.0,4.6,90,0.0,10
2017-10-22 06:00:00,6.4,0,1014.4,0.0,4.6,89,0.0,10
2017-10-22 07:00:00,6.0,0,1014.6,0.0,4.6,90,0.0,10
2017-10-22 08:00:00,6.8,0,1014.4,0.0,4.6,90,0.0,10
2017-10-22 09:00:00,6.3,0,1014.5,9.2,4.9,90,0.0,10
2017-10-22 10:00:00,6.2,0,1014.5,12.2,5.0,90,0.0,10
2017-10-22 11:00:00,5.9,0,1014.4,15.8,5.1,91,0.0,10
2017-10-22 12:00:00,5.9,0,1014.6,16.4,5.2,91,0.0,10
2017-10-22 13:00:00,5.3,0,1014.7,8.6,5.2,90,0.0,10
2017-10-22 14:00:00,5.6,0,1014.8,11.8,5.2,91,0.0,10
2017-10-22 15:00:00,5.7,0,1014.7,7.5,5.2,91,0.0,10
2017-10-22 16:00:00,4.8,0,1015.1,0.4,5.2,91,0.0,10
2017-10-22 17:00:00,5.2,0,1015.5,0.0,5.1,91,0.0,10
2017-10-22 18:00:00,5.1,0,1015.9,0.0,5.4,88,0.0,10
2017-10-22 19:00:00,4.5,0,1016.5,0.0,5.3,88,0.0,10
2017-10-22 20:00:00,5.1,0,1016.6,0.0,5.6,83,0.0,10
2017-10-22 21:00:00,4.8,0,1017.1,0.0,5.5,82,0.0,10
2017-10-22 22:00:00,5.4,0,1017.5,0.0,5.3,80,0.0,10
2017-10-22 23:00:00,5.6,0,1018.0,0.0,5.1,78,0.0,10
2017-10-23 00:00:00,5.1,0,1018.4,0.0,4.7,80,0.0,10
2017-10-23 01:00:00,5.7,0,1018.8,0.0,4.7,77,0.0,10
2017-10-23 02:00:00,6.1,0,1019.2,0.0,4.3,78,0.0,10
2017-10-23 03:00:00,5.1,0,1019.8,0.0,4.2,78,0.0,10
2017-10-23 04:00:00,4.2,0,1020.5,0.0,3.9,77,0.0,10
2017-10-23 05:00:00,4.2,0,1021.0,0.0,3.6,77,0.0,10
2017-10-23 06:00:00,4.1,0,1021.6,0.0,3.2,76,0.0,10
2017-10-23 07:00:00,4.4,0,1022.2,0.0,2.8,75,0.0,10
2017-10-23 08:00:00,4.1,0,1022.7,4.0,2.6,74,0.0,10
2017-10-23 09:00:00,4.9,41,1023.3,107.4,3.4,69,0.0,10
2017-10-23 10:00:00,5.1,60,1023.7,208.8,4.1,66,244.1667,10
2017-10-23 11:00:00,4.6,25,1023.8,172.4,4.1,67,567.6666,10
2017-10-23 12:00:00,5.7,0,1024.0,104.7,4.3,67,724.0,10
2017-10-23 13:00:00,5.1,0,1024.2,113.5,4.5,67,857.5,10
2017-10-23 14:00:00,3.9,0,1024.4,91.0,4.5,67,669.3333,10
2017-10-23 15:00:00,2.4,0,1025.0,63.1,4.6,66,756.8333,10
2017-10-23 16:00:00,4.0,0,1025.1,32.6,4.6,66,447.1666,10
2017-10-23 17:00:00,3.8,0,1025.2,2.4,4.4,68,187.0,10
2017-10-23 18:00:00,2.9,0,1025.5,0.0,4.6,64,0.0,10
2017-10-23 19:00:00,2.4,0,1026.1,0.0,4.4,62,0.0,10
2017-10-23 20:00:00,2.3,0,1026.0,0.0,4.4,64,0.0,10
2017-10-23 21:00:00,3.0,0,1026.1,0.0,4.4,65,0.0,10
2017-10-23 22:00:00,3.4,0,1026.1,0.0,4.2,68,0.0,10
2017-10-23 23:00:00,3.4,0,1025.9,0.0,4.0,72,0.0,10
2017-10-24 00:00:00,3.1,0,1025.8,0.0,4.0,75,0.0,10
2017-10-24 01:00:00,3.7,0,1025.5,0.0,3.9,77,0.0,10
2017-10-24 02:00:00,3.0,0,1024.8,0.0,4.3,76,0.0,10
2017-10-24 03:00:00,2.5,0,1023.9,0.0,4.4,77,0.0,10
2017-10-24 04:00:00,2.9,0,1023.4,0.0,4.6,80,0.0,10
2017-10-24 05:00:00,2.3,0,1023.7,0.0,4.2,86,0.0,10
2017-10-24 06:00:00,2.2,0,1023.4,0.0,4.0,89,0.0,10
2017-10-24 07:00:00,2.5,0,1022.5,0.0,4.2,86,0.0,10
2017-10-24 08:00:00,2.9,0,1022.3,0.0,4.7,81,0.0,10
2017-10-24 09:00:00,3.1,0,1021.9,3.9,4.2,86,0.0,10
2017-10-24 10:00:00,3.0,0,1021.6,7.0,4.3,86,93.5833,10
2017-10-24 11:00:00,2.9,0,1021.1,9.9,4.1,88,197.1668,10
2017-10-24 12:00:00,2.6,0,1020.3,12.0,4.1,87,213.0,10
2017-10-24 13:00:00,0.6,0,1019.4,10.4,3.8,93,245.0001,10
2017-10-24 14:00:00,1.9,0,1018.2,7.4,3.8,92,129.8334,10
2017-10-24 15:00:00,1.5,0,1018.0,3.2,4.2,93,73.0,10
2017-10-24 16:00:00,1.8,0,1017.3,0.0,4.1,94,26.3333,10
2017-10-24 17:00:00,3.0,0,1016.3,0.0,4.2,92,0.0,10
2017-10-24 18:00:00,2.7,0,1015.7,0.0,3.9,95,0.0,10
2017-10-24 19:00:00,2.7,0,1014.9,0.0,3.9,92,0.0,10
2017-10-24 20:00:00,2.5,0,1013.2,0.0,4.2,91,0.0,10
2017-10-24 21:00:00,2.2,0,1012.0,0.0,4.4,91,0.0,10
2017-10-24 22:00:00,3.1,0,1011.0,0.0,4.6,92,0.0,10
2017-10-24 23:00:00,2.9,0,1010.1,0.0,4.8,94,0.0,10
2017-10-25 00:00:00,3.6,0,1009.0,0.0,5.2,93,0.0,10
2017-10-25 01:00:00,3.7,0,1008.5,0.0,5.3,94,0.0,10
2017-10-25 02:00:00,3.3,0,1007.8,0.0,5.0,95,0.0,10
2017-10-25 03:00:00,3.8,0,1007.3,0.0,5.2,93,0.0,10
2017-10-25 04:00:00,3.1,0,1006.7,0.0,5.1,93,0.0,10
2017-10-25 05:00:00,3.2,0,1005.8,0.0,4.8,93,0.0,10
2017-10-25 06:00:00,4.7,0,1005.4,0.0,4.8,91,0.0,10
2017-10-25 07:00:00,3.7,0,1005.4,0.0,4.8,90,0.0,10
2017-10-25 08:00:00,4.0,0,1005.1,0.0,4.6,89,0.0,10
2017-10-25 09:00:00,2.6,0,1004.9,6.9,4.6,88,0.0,10
2017-10-25 10:00:00,1.1,0,1005.3,40.9,4.8,90,0.0,10
2017-10-25 11:00:00,1.1,0,1004.9,54.6,5.4,86,24.3333,10
2017-10-25 12:00:00,1.4,0,1004.6,117.4,5.5,82,333.0,10
2017-10-25 13:00:00,0.6,15,1004.9,146.3,6.1,81,723.5,10
2017-10-25 14:00:00,0.7,60,1004.8,263.7,6.7,78,738.6666,10
2017-10-25 15:00:00,1.7,55,1004.9,162.1,6.2,81,722.6666,10
2017-10-25 16:00:00,1.4,60,1005.3,91.1,6.2,79,576.3334,10
2017-10-25 17:00:00,2.1,25,1005.8,6.9,4.0,88,117.0,10
2017-10-25 18:00:00,1.4,0,1006.3,0.0,2.7,94,0.0,10
2017-10-25 19:00:00,1.6,0,1006.5,0.0,1.7,95,0.0,10
2017-10-25 20:00:00,1.3,0,1006.7,0.0,1.6,95,0.0,10
2017-10-25 21:00:00,0.9,0,1007.0,0.0,0.9,95,0.0,10
2017-10-25 22:00:00,1.8,0,1007.4,0.0,0.7,95,0.0,10
2017-10-25 23:00:00,1.2,0,1007.6,0.0,1.3,96,0.0,10
2017-10-26 00:00:00,0.7,0,1007.6,0.0,2.1,97,0.0,10
2017-10-26 01:00:00,0.8,0,1007.9,0.0,2.8,98,0.0,10
2017-10-26 02:00:00,1.2,0,1008.2,0.0,2.9,98,0.0,10
2017-10-26 03:00:00,0.6,0,1008.1,0.0,2.8,98,0.0,10
2017-10-26 04:00:00,1.1,0,1008.0,0.0,2.8,99,0.0,10
2017-10-26 05:00:00,0.7,0,1008.3,0.0,3.2,99,0.0,10
2017-10-26 06:00:00,0.4,0,1008.1,0.0,3.2,99,0.0,10
2017-10-26 07:00:00,0.6,0,1008.1,0.0,2.9,98,0.0,10
2017-10-26 08:00:00,0.7,0,1008.2,3.0,3.2,99,0.0,10
2017-10-26 09:00:00,1.2,0,1008.3,38.2,3.8,99,20.25,10
2017-10-26 10:00:00,0.5,16,1008.0,113.7,4.4,99,376.5,10
2017-10-26 11:00:00,0.7,42,1008.0,156.4,6.7,98,984.3333,10
2017-10-26 12:00:00,1.8,43,1007.9,253.2,8.3,79,1426.8334,10
2017-10-26 13:00:00,0.8,0,1007.7,111.0,8.2,80,1861.6667,10
2017-10-26 14:00:00,0.9,12,1007.4,141.8,9.1,76,1126.5,10
2017-10-26 15:00:00,2.1,44,1007.2,114.3,9.0,80,618.8334,10
2017-10-26 16:00:00,2.5,25,1007.3,69.1,8.6,83,219.3333,10
2017-10-26 17:00:00,3.4,0,1007.3,6.1,7.7,85,54.6667,10
2017-10-26 18:00:00,2.7,0,1007.9,0.0,7.0,85,0.0,10
2017-10-26 19:00:00,3.9,0,1008.5,0.0,6.6,87,0.0,10
2017-10-26 20:00:00,3.4,0,1009.1,0.0,6.6,88,0.0,10
2017-10-26 21:00:00,2.2,0,1009.7,0.0,6.3,87,0.0,10
2017-10-26 22:00:00,3.5,0,1010.5,0.0,6.0,85,0.0,10
2017-10-26 23:00:00,2.2,0,1011.3,0.0,5.2,87,0.0,10
2017-10-27 00:00:00,4.6,0,1011.7,0.0,6.2,78,0.0,10
2017-10-27 01:00:00,5.6,0,1012.4,0.0,5.6,80,0.0,10
2017-10-27 02:00:00,5.4,0,1012.9,0.0,5.7,77,0.0,10
2017-10-27 03:00:00,3.8,0,1013.3,0.0,5.5,76,0.0,10
2017-10-27 04:00:00,3.2,0,1013.8,0.0,4.7,80,0.0,10
2017-10-27 05:00:00,3.1,0,1014.4,0.0,4.8,77,0.0,10
2017-10-27 06:00:00,2.2,0,1014.8,0.0,4.1,80,0.0,10
2017-10-27 07:00:00,0.7,0,1015.2,0.0,2.2,90,0.0,10
2017-10-27 08:00:00,1.5,20,1015.8,8.6,2.0,91,0.0,10
2017-10-27 09:00:00,0.5,49,1016.1,85.8,4.0,88,0.0,10
2017-10-27 10:00:00,1.2,0,1016.1,51.7,4.4,87,449.5,10
2017-10-27 11:00:00,0.4,17,1015.3,125.2,5.7,83,404.1666,10
2017-10-27 12:00:00,0.9,22,1014.8,171.0,6.4,79,1162.1667,10
2017-10-27 13:00:00,1.1,27,1014.4,182.8,6.8,76,2030.8334,10
2017-10-27 14:00:00,0.3,35,1013.6,146.0,7.7,71,906.5001,10
2017-10-27 15:00:00,0.9,0,1012.6,72.0,7.3,73,920.8333,10
2017-10-27 16:00:00,0.7,0,1011.6,15.3,7.1,76,452.6666,10
2017-10-27 17:00:00,0.3,0,1010.8,0.0,6.6,82,43.1667,10
2017-10-27 18:00:00,1.4,0,1009.8,0.0,6.5,79,0.0,10
2017-10-27 19:00:00,1.4,0,1009.1,0.0,6.8,77,0.0,10
2017-10-27 20:00:00,1.6,0,1008.0,0.0,6.7,79,0.0,10
2017-10-27 21:00:00,2.3,0,1006.4,0.0,7.1,79,0.0,10
2017-10-27 22:00:00,1.1,0,1004.9,0.0,6.5,82,0.0,10
2017-10-27 23:00:00,2.9,0,1002.3,0.0,6.8,82,0.0,10
2017-10-28 00:00:00,3.4,0,1000.2,0.0,7.4,78,0.0,10
2017-10-28 01:00:00,4.0,0,998.6,0.0,7.5,80,0.0,10
2017-10-28 02:00:00,3.4,0,997.3,0.0,7.6,77,0.0,10
2017-10-28 03:00:00,2.8,0,995.1,0.0,7.6,76,0.0,10
2017-10-28 04:00:00,3.9,0,993.5,0.0,7.3,77,0.0,10
2017-10-28 05:00:00,3.4,0,992.5,0.0,7.1,78,0.0,10
2017-10-28 06:00:00,1.3,0,992.4,0.0,5.5,84,0.0,10
2017-10-28 07:00:00,3.9,0,992.5,0.0,6.3,76,0.0,10
2017-10-28 08:00:00,3.0,15,992.7,2.9,8.5,61,0.0,10
2017-10-28 09:00:00,3.8,60,993.0,68.5,9.4,55,0.0,10
2017-10-28 10:00:00,2.6,60,993.3,156.5,10.2,52,0.0,10
2017-10-28 11:00:00,2.8,60,993.2,228.8,11.7,46,0.0,10
2017-10-28 12:00:00,4.5,60,993.0,269.1,12.2,42,693.5,10
2017-10-28 13:00:00,4.3,60,992.4,247.0,12.4,40,4304.4999,10
2017-10-28 14:00:00,4.0,53,991.6,248.5,12.4,38,559.6667,10
2017-10-28 15:00:00,3.7,28,991.0,131.9,12.0,38,596.0,10
